S0647,Turian,Turian  has the ability to use a XOR decryption key to extract C2 server domains and IP addresses. [246]
G0010,Turla,"Turla  has used a custom decryption routine, which pulls key and salt values from other artifacts such as a WMI filter or  PowerShell Profile , to decode encrypted PowerShell payloads. [247]"
S0263,TYPEFRAME,"One  TYPEFRAME  variant decrypts an archive using an RC4 key, then decompresses and installs the decrypted malicious DLL module. Another variant decodes the embedded file by XORing it with the value ""0x35"". [248]"
S0022,Uroburos,Uroburos  can decrypt command parameters sent through C2 and use unpacking code to extract its packed executable. [249]
S0386,Ursnif,Ursnif  has used crypto key information stored in the Registry to decrypt Tor clients dropped to disk. [250]
S0476,Valak,Valak  has the ability to decode and decrypt downloaded files. [251] [252]
S0636,VaporRage,VaporRage  can deobfuscate XOR-encoded shellcode prior to execution. [36]
S0257,VERMIN,"VERMIN  decrypts code, strings, and commands to use once it's on the victim's machine. [253]"
S0180,Volgmer,Volgmer  deobfuscates its strings and APIs once its executed. [254]
S0670,WarzoneRAT,WarzoneRAT  can use XOR 0x45 to decrypt obfuscated code. [255]
S0612,WastedLocker,"WastedLocker 's custom cryptor, CryptOne, used an XOR based algorithm to decrypt the payload. [256]"
S0579,Waterbear,Waterbear  has the ability to decrypt its RC4 encrypted payload for execution. [257]
S0515,WellMail,WellMail  can decompress scripts received from C2. [258]
S0514,WellMess,WellMess  can decode and decrypt data received from C2. [259] [260] [261]
S0689,WhisperGate,WhisperGate  can deobfuscate downloaded files stored in reverse byte order and decrypt embedded resources using multiple XOR operations. [262] [263]
S0466,WindTail,WindTail  has the ability to decrypt strings using hard-coded AES keys. [264]
S0430,Winnti for Linux,Winnti for Linux  has decoded XOR encoded strings holding its configuration upon execution. [265]
S0141,Winnti for Windows,The  Winnti for Windows  dropper can decrypt and decompresses a data blob. [266]
G0090,WIRTE,WIRTE  has used Base64 to decode malicious VBS script. [267]
S1065,Woody RAT,Woody RAT  can deobfuscate Base64-encoded strings and scripts. [268]
S0653,xCaon,xCaon  has decoded strings from the C2 server before executing commands. [269]
S0388,YAHOYAH,YAHOYAH  decrypts downloaded files before execution. [270]
S0251,Zebrocy,Zebrocy  decodes its secondary payload and writes it to the victim’s machine.  Zebrocy  also uses AES and XOR to decrypt strings and payloads. [271] [272]
S0230,ZeroT,ZeroT  shellcode decrypts and decompresses its RC4-encrypted payload. [273]
S0330,Zeus Panda,Zeus Panda  decrypts strings in the code during the execution process. [274]
G0128,ZIRCONIUM,ZIRCONIUM  has used the AES256 algorithm with a SHA1 derived key to decrypt exploit code. [275]
S1013,ZxxZ,ZxxZ  has used a XOR key to decrypt strings. [276]
S0376,HOPLIGHT,HOPLIGHT  can enumerate device drivers located in the registry at  HKLM\Software\WBEM\WDM . [7]
S0125,Remsec,Remsec  has a plugin to detect active drivers of some security products. [8]
G0094,Kimsuky,Kimsuky  created and used a mailing toolkit to use in spearphishing attacks. [5]
M1056,Pre-compromise,This technique cannot be easily mitigated with preventive controls since it is based on behaviors performed outside of the scope of enterprise defenses and controls.
S0331,Agent Tesla,Agent Tesla  has the ability to perform anti-sandboxing and anti-virtualization checks. [3]
S0534,Bazar,Bazar  can attempt to overload sandbox analysis by sending 1550 calls to  printf . [4]
S0268,Bisonal,Bisonal  can check to determine if the compromised system is running on VMware. [5]
S1070,Black Basta,Black Basta  can make a random number of calls to the  kernel32.beep  function to hinder log analysis. [6]
S1039,Bumblebee,Bumblebee  has the ability to perform anti-virtualization checks. [7]
S0484,Carberp,Carberp  has removed various hooks before installing the trojan or bootkit to evade sandbox analysis or other analysis software. [8]
S0023,CHOPSTICK,CHOPSTICK   includes runtime checks to identify an analysis environment and prevent execution on it. [9]
S0046,CozyCar,"Some versions of  CozyCar  will check to ensure it is not being executed inside a virtual machine or a known malware analysis sandbox environment. If it detects that it is, it will exit. [10]"
G0012,Darkhotel,Darkhotel  malware has employed just-in-time decryption of strings to evade sandbox detection. [11]
S0554,Egregor,Egregor  has used multiple anti-analysis and anti-sandbox techniques to prevent automated analysis by sandboxes. [12] [13]
S0666,Gelsemium,Gelsemium  can use junk code to generate random activity to obscure malware behavior. [14]
S0499,Hancitor,"Hancitor  has used a macro to check that an ActiveDocument shape object in the lure message is present. If this object is not found, the macro will exit without downloading additional payloads. [15]"
S1020,Kevin,Kevin  can sleep for a time interval between C2 communication attempts. [16]
S0455,Metamorfo,"Metamorfo  has embedded a ""vmdetect.exe"" executable to identify virtual machines at the beginning of execution. [17]"
C0005,Operation Spalax,"During  Operation Spalax , the threat actors used droppers that would run anti-analysis checks before executing malware on a compromised host. [18]"
S0147,Pteranodon,Pteranodon  has the ability to use anti-detection functions to identify sandbox environments. [19]
S0148,RTM,RTM  can detect if it is running within a sandbox or other virtualized analysis environment. [20]
S1030,Squirrelwaffle,Squirrelwaffle  has contained a hardcoded list of IP addresses to block that belong to sandboxes and analysis platforms. [21] [22]
S0380,StoneDrill,StoneDrill  has used several anti-emulation techniques to prevent automated analysis by emulators or sandboxes. [23]
G0007,APT28,"APT28  has exploited CVE-2014-4076, CVE-2015-2387, CVE-2015-1701, CVE-2017-0263 to escalate privileges. [3] [4] [5]"
G0016,APT29,APT29  has exploited CVE-2021-36934 to escalate privileges on a compromised host. [6]
G0050,APT32,APT32  has used CVE-2016-7255 to escalate privileges. [7]
G0064,APT33,APT33  has used a publicly available exploit for CVE-2017-0213 to escalate privileges on a local system. [8]
G1002,BITTER,BITTER  has exploited CVE-2021-1732 for privilege escalation. [9] [10]
C0017,C0017,"During  C0017 ,  APT41  abused named pipe impersonation for privilege escalation. [11]"
S0484,Carberp,"Carberp  has exploited multiple Windows vulnerabilities (CVE-2010-2743, CVE-2010-3338, CVE-2010-4398, CVE-2008-1084) and a .NET Runtime Optimization vulnerability for privilege escalation. [12] [13]"
G0080,Cobalt Group,Cobalt Group  has used exploits to increase their levels of rights and privileges. [14]
S0154,Cobalt Strike,Cobalt Strike  can exploit vulnerabilities such as MS14-058. [15] [16]
S0050,CosmicDuke,CosmicDuke  attempts to exploit privilege escalation vulnerabilities CVE-2010-0232 or CVE-2010-4398. [17]
S0363,Empire,Empire  can exploit vulnerabilities such as MS16-032 and MS16-135. [18]
G0037,FIN6,"FIN6  has used tools to exploit Windows vulnerabilities in order to escalate privileges. The tools targeted CVE-2013-3660, CVE-2011-2005, and CVE-2010-4398, all of which could allow local users to access kernel-level privileges. [19]"
G0061,FIN8,FIN8  has exploited the CVE-2016-0167 local vulnerability. [20] [21]
S0601,Hildegard,Hildegard  has used the BOtB tool which exploits CVE-2019-5736. [22]
S0260,InvisiMole,InvisiMole  has exploited CVE-2007-5633 vulnerability in the speedfan.sys driver to obtain kernel mode privileges. [1]
S0044,JHUHUGIT,JHUHUGIT  has exploited CVE-2015-1701 and CVE-2015-2387 to escalate privileges. [23] [24]
G1004,LAPSUS$,"LAPSUS$  has exploited unpatched vulnerabilities on internally accessible servers including JIRA, GitLab, and Confluence for privilege escalation. [25]"
G1019,MoustachedBouncer,MoustachedBouncer  has exploited CVE-2021-1732 to execute malware components with elevated rights. [26]
S0664,Pandora,Pandora  can use CVE-2017-15303 to bypass Windows Driver Signature Enforcement (DSE) protection and load its driver. [27]
G0068,PLATINUM,PLATINUM  has leveraged a zero-day vulnerability to escalate privileges. [28]
S0378,PoshC2,PoshC2  contains modules for local privilege escalation exploits such as CVE-2016-9192 and CVE-2016-0099. [29]
S0654,ProLock,ProLock  can use CVE-2019-0859 to escalate privileges on a compromised host. [30]
S0125,Remsec,Remsec  has a plugin to drop and execute vulnerable Outpost Sandbox or avast! Virtualization drivers in order to gain kernel mode privileges. [31]
G1015,Scattered Spider,Scattered Spider  has deployed a malicious kernel driver through exploitation of CVE-2015-2291 in the Intel Ethernet diagnostics driver for Windows (iqvw64.sys). [32]
S0623,Siloscape,Siloscape  has leveraged a vulnerability in Windows containers to perform an  Escape to Host . [33]
S0603,Stuxnet,Stuxnet  used MS10-073 and an undisclosed Task Scheduler vulnerability to escalate privileges on local Windows machines. [34]
G0027,Threat Group-3390,Threat Group-3390  has used CVE-2014-6324 and CVE-2017-0213 to escalate privileges. [35] [36]
G0131,Tonto Team,Tonto Team  has exploited CVE-2019-0803 and MS16-032 to escalate privileges. [37]
G0010,Turla,Turla  has exploited vulnerabilities in the VBoxDrv.sys driver to obtain kernel mode privileges. [2]
G0107,Whitefly,Whitefly  has used an open-source tool to exploit a known Windows privilege escalation vulnerability (CVE-2016-0051) on unpatched computers. [38]
S0176,Wingbird,Wingbird  exploits CVE-2016-4117 to allow an executable to gain escalated privileges. [39]
S0658,XCSSET,XCSSET  has used a zero-day exploit in the ssh launchdaemon to elevate privileges and bypass SIP. [40]
G0128,ZIRCONIUM,ZIRCONIUM  has exploited CVE-2017-0005 for local privilege escalation. [41]
S0672,Zox,Zox  has the ability to leverage local and remote exploits to escalate privileges. [42]
M1048,Application Isolation and Sandboxing,Make it difficult for adversaries to advance their operation through exploitation of undiscovered or unpatched vulnerabilities by using sandboxing. Other types of virtualization and application microsegmentation may also mitigate the impact of some types of exploitation. Risks of additional exploits and weaknesses in these systems may still exist.  [43]
M1038,Execution Prevention,Consider blocking the execution of known vulnerable drivers that adversaries may exploit to execute code in kernel mode. Validate driver block rules in audit mode to ensure stability prior to production deployment. [44]
M1050,Exploit Protection,Security applications that look for behavior used during exploitation such as Windows Defender Exploit Guard (WDEG) and the Enhanced Mitigation Experience Toolkit (EMET) can be used to mitigate some exploitation behavior.  [45]  Control flow integrity checking is another way to potentially identify and stop a software exploit from occurring.  [46]  Many of these protections depend on the architecture and target application binary for compatibility and may not work for software components targeted for privilege escalation.
M1019,Threat Intelligence Program,Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.
M1051,Update Software,Update software regularly by employing patch management for internal enterprise endpoints and servers.
S0404,esentutl,esentutl  can use the Volume Shadow Copy service to copy locked files such as  ntds.dit . [3] [4]
M1040,Behavior Prevention on Endpoint,"Some endpoint security solutions can be configured to block some types of behaviors related to efforts by an adversary to create backups, such as command execution or preventing API calls to backup related services."
M1018,User Account Management,Ensure only accounts required to configure and manage backups have the privileges to do so. Monitor these accounts for unauthorized backup activity.
M1047,Audit,Identify and correct GPO permissions abuse opportunities (ex: GPO modification privileges) using auditing tools such as  BloodHound  (version 1.5.1 and later) [5] .
M1026,Privileged Account Management,Use least privilege and protect administrative access to the Domain Controller and Active Directory Federation Services (AD FS) server. Do not create service accounts with administrative privileges.
